,X,Y,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
2908,131.372653,-26.876236,0.000000,0.000000,0.000000,0.000007,0.000000
2909,131.372832,-26.875252,0.000000,0.000000,0.000000,0.000015,0.000000
2910,131.373012,-26.874269,0.000000,0.000000,0.000000,0.000041,0.000000
2911,131.373191,-26.873285,0.000000,0.000000,0.000001,0.000074,0.000000
2912,131.373371,-26.872301,0.000000,0.000000,0.000001,0.000107,0.000000
2913,131.373550,-26.871317,0.000001,0.000000,0.000000,0.000171,0.000000
2914,131.373729,-26.870334,0.000003,0.000000,0.000000,0.000370,0.000000
2915,131.373909,-26.869350,0.000007,0.000000,0.000000,0.000992,0.000000
2916,131.374088,-26.868366,0.000015,0.000000,0.000001,0.001715,0.000000
2917,131.374268,-26.867382,0.000025,0.000000,0.000001,0.002060,0.000000
2918,131.374447,-26.866398,0.000025,0.000000,0.000001,0.002522,0.000000
2919,131.374626,-26.865415,0.000026,0.000000,0.000001,0.003884,0.000000
2920,131.374806,-26.864431,0.000035,0.000000,0.000000,0.008210,0.000000
2921,131.374985,-26.863447,0.000134,0.000000,0.000000,0.025255,0.000000
2922,131.375165,-26.862463,0.000619,0.000000,0.000002,0.103781,0.000000
2923,131.375344,-26.861480,0.002653,0.000000,0.000026,0.222958,0.000000
2924,131.375523,-26.860496,0.006622,0.000000,0.000212,0.199371,0.000000
2925,131.375703,-26.859512,0.011598,0.000000,0.000525,0.145137,0.000000
2926,131.375882,-26.858528,0.029127,0.000000,0.000254,0.150277,0.000000
2927,131.376062,-26.857544,0.202364,0.000000,0.000932,0.085621,0.000001
2928,131.376241,-26.856561,0.585468,0.000000,0.008856,0.025675,0.000001
2929,131.376421,-26.855577,0.146130,0.000000,0.072391,0.008873,0.000002
2930,131.376600,-26.854593,0.014700,0.000000,0.242280,0.004151,0.000005
2931,131.376779,-26.853609,0.004275,0.000000,0.063674,0.002096,0.000007
2932,131.376959,-26.852626,0.005971,0.000000,0.011298,0.001180,0.000011
2933,131.377138,-26.851642,0.003657,0.000000,0.002990,0.000611,0.000020
2934,131.377318,-26.850658,0.000794,0.000001,0.000449,0.000267,0.000038
2935,131.377497,-26.849674,0.000152,0.000003,0.000074,0.000102,0.000072
2936,131.377676,-26.848691,0.000035,0.000005,0.000012,0.000034,0.000148
2937,131.377856,-26.847707,0.000007,0.000009,0.000004,0.000010,0.000326
2938,131.378035,-26.846723,0.000003,0.000013,0.000003,0.000004,0.000769
2939,131.378215,-26.845739,0.000002,0.000016,0.000002,0.000002,0.000952
2940,131.378394,-26.844755,0.000001,0.000019,0.000000,0.000001,0.001275
2941,131.378573,-26.843772,0.000000,0.000029,0.000000,0.000001,0.001841
2942,131.378753,-26.842788,0.000000,0.000067,0.000000,0.000000,0.002863
2943,131.378932,-26.841804,0.000000,0.000190,0.000000,0.000000,0.004783
2944,131.379112,-26.840820,0.000000,0.000518,0.000000,0.000000,0.008291
2945,131.379291,-26.839837,0.000000,0.000908,0.000000,0.000000,0.015390
2946,131.379471,-26.838853,0.000000,0.001023,0.000000,0.000000,0.030440
2947,131.379650,-26.837869,0.000000,0.000925,0.000000,0.000000,0.063718
2948,131.379829,-26.836885,0.000000,0.000539,0.000000,0.000000,0.046548
2949,131.380009,-26.835901,0.000000,0.000182,0.000000,0.000000,0.036155
2950,131.380188,-26.834918,0.000000,0.000031,0.000000,0.000000,0.029313
2951,131.380368,-26.833934,0.000000,0.000002,0.000000,0.000000,0.024435
2952,131.380547,-26.832950,0.000000,0.000000,0.000000,0.000000,0.017901
2953,131.380726,-26.831966,0.000000,0.000000,0.000000,0.000000,0.012724
2954,131.380906,-26.830983,0.000000,0.000000,0.000000,0.000000,0.009142
2955,131.381085,-26.829999,0.000000,0.000000,0.000000,0.000000,0.006903
2956,131.381265,-26.829015,0.000000,0.000000,0.000000,0.000000,0.001524
2957,131.381444,-26.828031,0.000000,0.000000,0.000000,0.000000,0.000701
2958,131.381624,-26.827048,0.000000,0.000000,0.000000,0.000000,0.000361
2959,131.381803,-26.826064,0.000000,0.000000,0.000000,0.000000,0.000208
2960,131.381982,-26.825080,0.000000,0.000000,0.000000,0.000000,0.000133
2961,131.382162,-26.824096,0.000000,0.000000,0.000000,0.000000,0.000088
2962,131.382341,-26.823112,0.000000,0.000000,0.000000,0.000000,0.000065
2963,131.382521,-26.822129,0.000000,0.000000,0.000000,0.000000,0.000053
2964,131.382700,-26.821145,0.000000,0.000000,0.000000,0.000000,0.000048
2965,131.382879,-26.820161,0.000000,0.000000,0.000000,0.000000,0.000013
2966,131.383059,-26.819177,0.000000,0.000000,0.000000,0.000000,0.000004
2967,131.383238,-26.818194,0.000000,0.000000,0.000000,0.000000,0.000002
2968,131.383418,-26.817210,0.000000,0.000000,0.000000,0.000000,0.000001
2969,131.383597,-26.816226,0.000000,0.000000,0.000000,0.000000,0.000001
2970,131.383776,-26.815242,0.000000,0.000000,0.000000,0.000000,0.000001
2971,131.383956,-26.814258,0.000000,0.000000,0.000000,0.000000,0.000001
2972,131.384135,-26.813275,0.000000,0.000000,0.000000,0.000000,0.000001
2973,131.384315,-26.812291,0.000000,0.000000,0.000000,0.000000,0.000001
2974,131.384494,-26.811307,0.000000,0.000000,0.000000,0.000000,0.000001
2975,131.384674,-26.810323,0.000000,0.000000,0.000000,0.000000,0.000002
2976,131.384853,-26.809340,0.000000,0.000000,0.000000,0.000000,0.000003
2977,131.385032,-26.808356,0.000000,0.000000,0.000000,0.000000,0.000004
2978,131.385212,-26.807372,0.000000,0.000000,0.000000,0.000000,0.000006
2979,131.385391,-26.806388,0.000000,0.000000,0.000000,0.000000,0.000010
2980,131.385571,-26.805404,0.000000,0.000000,0.000000,0.000000,0.000017
2981,131.385750,-26.804421,0.000000,0.000000,0.000000,0.000000,0.000018
2982,131.385929,-26.803437,0.000000,0.000000,0.000000,0.000000,0.000020
2983,131.386109,-26.802453,0.000000,0.000000,0.000000,0.000000,0.000025
2984,131.386288,-26.801469,0.000000,0.000000,0.000000,0.000000,0.000033
2985,131.386468,-26.800486,0.000000,0.000000,0.000000,0.000000,0.000046
2986,131.386647,-26.799502,0.000000,0.000000,0.000000,0.000000,0.000069
2987,131.386827,-26.798518,0.000000,0.000000,0.000000,0.000000,0.000111
2988,131.387006,-26.797534,0.000000,0.000000,0.000000,0.000000,0.000193
2989,131.387185,-26.796551,0.000000,0.000000,0.000000,0.000000,0.000364
2990,131.387365,-26.795567,0.000000,0.000000,0.000000,0.000000,0.000420
2991,131.387544,-26.794583,0.000000,0.000000,0.000000,0.000000,0.000526
2992,131.387724,-26.793599,0.000000,0.000000,0.000000,0.000000,0.000714
2993,131.387903,-26.792615,0.000000,0.000000,0.000000,0.000000,0.001048
2994,131.388082,-26.791632,0.000000,0.000000,0.000000,0.000000,0.001669
2995,131.388262,-26.790648,0.000000,0.000000,0.000000,0.000000,0.002840
2996,131.388441,-26.789664,0.000000,0.000000,0.000000,0.000000,0.005256
2997,131.388621,-26.788680,0.000000,0.000000,0.000000,0.000000,0.010592
2998,131.388800,-26.787697,0.000000,0.000000,0.000000,0.000000,0.010500
2999,131.388979,-26.786713,0.000000,0.000000,0.000000,0.000000,0.011350
3000,131.389159,-26.785729,0.000000,0.000000,0.000000,0.000000,0.013351
3001,131.389338,-26.784745,0.000000,0.000000,0.000000,0.000000,0.017068
3002,131.389518,-26.783761,0.000000,0.000000,0.000000,0.000000,0.023702
3003,131.389697,-26.782778,0.000000,0.000000,0.000000,0.000000,0.033625
3004,131.389877,-26.781794,0.000000,0.000000,0.000000,0.000000,0.051924
3005,131.390056,-26.780810,0.000000,0.000000,0.000000,0.000000,0.087378
3006,131.390235,-26.779826,0.000000,0.000000,0.000000,0.000000,0.160541
3007,131.390415,-26.778843,0.000000,0.000000,0.000000,0.000000,0.113618
3008,131.390594,-26.777859,0.000000,0.000000,0.000000,0.000000,0.088111
3009,131.390774,-26.776875,0.000000,0.000000,0.000000,0.000000,0.074593
3010,131.390953,-26.775891,0.000001,0.000000,0.000000,0.000000,0.068749
3011,131.391132,-26.774907,0.000001,0.000000,0.000000,0.000000,0.068854
3012,131.391312,-26.773924,0.000002,0.000000,0.000000,0.000000,0.075026
3013,131.391491,-26.772940,0.000004,0.000000,0.000000,0.000000,0.088841
3014,131.391671,-26.771956,0.000006,0.000000,0.000000,0.000000,0.114353
3015,131.391850,-26.770972,0.000007,0.000000,0.000000,0.000000,0.048603
3016,131.392030,-26.769989,0.000016,0.000000,0.000000,0.000001,0.022457
3017,131.392209,-26.769005,0.000040,0.000000,0.000000,0.000002,0.011312
3018,131.392388,-26.768021,0.000116,0.000000,0.000000,0.000004,0.006180
3019,131.392568,-26.767037,0.000378,0.000000,0.000000,0.000010,0.003645
3020,131.392747,-26.766054,0.001182,0.000000,0.000000,0.000021,0.002336
3021,131.392927,-26.765070,0.003605,0.000000,0.000000,0.000054,0.001610
3022,131.393106,-26.764086,0.012255,0.000000,0.000000,0.000154,0.001191
3023,131.393285,-26.763102,0.037059,0.000000,0.000000,0.000447,0.000944
3024,131.393465,-26.762118,0.037744,0.000000,0.000000,0.001046,0.000260
3025,131.393644,-26.761135,0.014998,0.000000,0.000000,0.002084,0.000078
3026,131.393824,-26.760151,0.013275,0.000000,0.000000,0.004365,0.000026
3027,131.394003,-26.759167,0.025674,0.000000,0.000000,0.007475,0.000009
3028,131.394182,-26.758183,0.090847,0.000000,0.000000,0.014162,0.000004
3029,131.394362,-26.757200,0.324052,0.000000,0.000000,0.027141,0.000002
3030,131.394541,-26.756216,0.386418,0.000000,0.000000,0.053176,0.000001
3031,131.394721,-26.755232,0.042771,0.000000,0.000000,0.085127,0.000000
3032,131.394900,-26.754248,0.000577,0.000000,0.000000,0.055543,0.000000
3033,131.395080,-26.753264,0.000087,0.000000,0.000000,0.030552,0.000000
3034,131.395259,-26.752281,0.000071,0.000000,0.000000,0.017920,0.000000
3035,131.395438,-26.751297,0.000057,0.000000,0.000000,0.011007,0.000000
3036,131.395618,-26.750313,0.000032,0.000000,0.000000,0.004577,0.000000
3037,131.395797,-26.749329,0.000016,0.000000,0.000000,0.000631,0.000000
3038,131.395977,-26.748346,0.000007,0.000000,0.000000,0.000005,0.000000
3039,131.396156,-26.747362,0.000002,0.000000,0.000000,0.000000,0.000000
3040,131.396335,-26.746378,0.000001,0.000000,0.000000,0.000000,0.000000
3041,131.396515,-26.745394,0.000000,0.000000,0.000000,0.000000,0.000000
3042,131.396694,-26.744411,0.000001,0.000000,0.000000,0.000000,0.000000
3043,131.396874,-26.743427,0.000001,0.000000,0.000000,0.000000,0.000000
3044,131.397053,-26.742443,0.000000,0.000000,0.000000,0.000000,0.000000
3045,131.397232,-26.741459,0.000000,0.000000,0.000000,0.000000,0.000000
3046,131.397412,-26.740475,0.000000,0.000000,0.000000,0.000000,0.000000
3047,131.397591,-26.739492,0.000000,0.000000,0.000000,0.000000,0.000000
3048,131.397771,-26.738508,0.000000,0.000000,0.000000,0.000000,0.000000
3049,131.397950,-26.737524,0.000000,0.000000,0.000000,0.000000,0.000000
3050,131.398130,-26.736540,0.000000,0.000000,0.000000,0.000000,0.000000
3051,131.398309,-26.735557,0.000000,0.000000,0.000000,0.000000,0.000000
3052,131.398488,-26.734573,0.000000,0.000000,0.000000,0.000000,0.000000
3053,131.398668,-26.733589,0.000001,0.000000,0.000000,0.000000,0.000000
3054,131.398847,-26.732605,0.000002,0.000000,0.000000,0.000000,0.000000
3055,131.399027,-26.731621,0.000003,0.000000,0.000000,0.000000,0.000000
3056,131.399206,-26.730638,0.000003,0.000000,0.000000,0.000000,0.000000
3057,131.399385,-26.729654,0.000003,0.000000,0.000000,0.000000,0.000000
3058,131.399565,-26.728670,0.000003,0.000000,0.000000,0.000000,0.000000
3059,131.399744,-26.727686,0.000001,0.000000,0.000000,0.000000,0.000000
3060,131.399924,-26.726703,0.000001,0.000000,0.000000,0.000000,0.000000
3061,131.400103,-26.725719,0.000000,0.000000,0.000000,0.000000,0.000000
3062,131.400283,-26.724735,0.000000,0.000000,0.000000,0.000000,0.000000
3063,131.400462,-26.723751,0.000000,0.000000,0.000000,0.000000,0.000000
3064,131.400641,-26.722767,0.000000,0.000000,0.000000,0.000000,0.000000
3065,131.400821,-26.721784,0.000000,0.000000,0.000000,0.000000,0.000000
3066,131.401000,-26.720800,0.000000,0.000000,0.000000,0.000000,0.000000
3067,131.401180,-26.719816,0.000000,0.000000,0.000000,0.000000,0.000000
3107,131.408356,-26.680465,0.000000,0.000000,0.000000,0.000000,0.000000
3108,131.408536,-26.679481,0.000000,0.000000,0.000000,0.000000,0.000000
3109,131.408715,-26.678498,0.000000,0.000000,0.000000,0.000000,0.000000
3110,131.408894,-26.677514,0.000000,0.000000,0.000000,0.000000,0.000000
3111,131.409074,-26.676530,0.000000,0.000001,0.000000,0.000000,0.000000
3112,131.409253,-26.675546,0.000000,0.000002,0.000000,0.000000,0.000000
3113,131.409433,-26.674563,0.000000,0.000006,0.000000,0.000000,0.000000
3114,131.409612,-26.673579,0.000000,0.000010,0.000000,0.000000,0.000000
3115,131.409791,-26.672595,0.000000,0.000018,0.000000,0.000000,0.000000
3116,131.409971,-26.671611,0.000000,0.000081,0.000000,0.000000,0.000000
3117,131.410150,-26.670627,0.000000,0.000517,0.000000,0.000000,0.000000
3118,131.410330,-26.669644,0.000000,0.003242,0.000000,0.000000,0.000000
3119,131.410509,-26.668660,0.000000,0.014895,0.000000,0.000000,0.000000
3120,131.410689,-26.667676,0.000000,0.033888,0.000000,0.000000,0.000001
3121,131.410868,-26.666692,0.000000,0.056154,0.000000,0.000000,0.000003
3122,131.411047,-26.665709,0.000000,0.094030,0.000000,0.000000,0.000012
3123,131.411227,-26.664725,0.000000,0.135255,0.000000,0.000000,0.000050
3124,131.411406,-26.663741,0.000000,0.116212,0.000000,0.000000,0.000197
3125,131.411586,-26.662757,0.000000,0.073973,0.000000,0.000000,0.000530
3126,131.411765,-26.661774,0.000000,0.061851,0.000000,0.000000,0.000937
3127,131.411944,-26.660790,0.000000,0.050160,0.000000,0.000000,0.001118
3128,131.412124,-26.659806,0.000000,0.037108,0.000000,0.000000,0.001127
3129,131.412303,-26.658822,0.000000,0.018944,0.000000,0.000000,0.001104
3130,131.412483,-26.657838,0.000000,0.011300,0.000000,0.000000,0.000800
3131,131.412662,-26.656855,0.000000,0.015874,0.000000,0.000000,0.000613
3132,131.412841,-26.655871,0.000000,0.035397,0.000000,0.000000,0.000498
3133,131.413021,-26.654887,0.000000,0.072422,0.000000,0.000000,0.000429
3134,131.413200,-26.653903,0.000000,0.091005,0.000000,0.000000,0.000310
3135,131.413380,-26.652920,0.000000,0.080497,0.000000,0.000000,0.000235
3136,131.413559,-26.651936,0.000000,0.030077,0.000000,0.000000,0.000188
3137,131.413739,-26.650952,0.000000,0.005721,0.000000,0.000000,0.000158
3138,131.413918,-26.649968,0.000000,0.001029,0.000000,0.000000,0.000139
3139,131.414097,-26.648984,0.000000,0.000237,0.000000,0.000000,0.000097
3140,131.414277,-26.648001,0.000000,0.000046,0.000000,0.000000,0.000072
3141,131.414456,-26.647017,0.000000,0.000005,0.000000,0.000000,0.000058
3142,131.414636,-26.646033,0.000000,0.000001,0.000000,0.000000,0.000054
3143,131.414815,-26.645049,0.000000,0.000000,0.000000,0.000000,0.000053
3144,131.414994,-26.644066,0.000000,0.000000,0.000000,0.000000,0.000056
3145,131.415174,-26.643082,0.000000,0.000000,0.000000,0.000000,0.000062
3146,131.415353,-26.642098,0.000000,0.000000,0.000000,0.000000,0.000073
3147,131.415533,-26.641114,0.000000,0.000000,0.000000,0.000000,0.000073
3148,131.415712,-26.640130,0.000000,0.000000,0.000000,0.000000,0.000079
3149,131.415891,-26.639147,0.000000,0.000000,0.000000,0.000000,0.000092
3150,131.416071,-26.638163,0.000000,0.000000,0.000000,0.000000,0.000114
3151,131.416250,-26.637179,0.000000,0.000000,0.000000,0.000000,0.000114
3152,131.416430,-26.636195,0.000000,0.000000,0.000000,0.000000,0.000121
3153,131.416609,-26.635212,0.000000,0.000000,0.000000,0.000000,0.000137
3154,131.416789,-26.634228,0.000000,0.000000,0.000000,0.000000,0.000165
3155,131.416968,-26.633244,0.000000,0.000000,0.000000,0.000000,0.000206
3156,131.417147,-26.632260,0.000000,0.000000,0.000000,0.000000,0.000238
3157,131.417327,-26.631277,0.000000,0.000000,0.000000,0.000000,0.000296
3158,131.417506,-26.630293,0.000000,0.000000,0.000000,0.000000,0.000395
3159,131.417686,-26.629309,0.000000,0.000000,0.000000,0.000000,0.000398
3160,131.417865,-26.628325,0.000000,0.000000,0.000000,0.000000,0.000427
3161,131.418044,-26.627341,0.000000,0.000000,0.000000,0.000000,0.000488
3162,131.418224,-26.626358,0.000000,0.000000,0.000000,0.000000,0.000591
3163,131.418403,-26.625374,0.000000,0.000000,0.000000,0.000000,0.000758
3164,131.418583,-26.624390,0.000000,0.000000,0.000000,0.000000,0.000950
3165,131.418762,-26.623406,0.000000,0.000000,0.000000,0.000000,0.001267
3166,131.418942,-26.622423,0.000000,0.000000,0.000000,0.000000,0.001792
3167,131.419121,-26.621439,0.000000,0.000000,0.000000,0.000000,0.002686
3168,131.419300,-26.620455,0.000000,0.000000,0.000000,0.000000,0.002778
3169,131.419480,-26.619471,0.000000,0.000000,0.000000,0.000000,0.003041
3170,131.419659,-26.618487,0.000000,0.000000,0.000000,0.000000,0.003519
3171,131.419839,-26.617504,0.000000,0.000000,0.000000,0.000000,0.004299
3172,131.420018,-26.616520,0.000000,0.000000,0.000000,0.000000,0.005535
3173,131.420197,-26.615536,0.000000,0.000000,0.000000,0.000000,0.007105
3174,131.420377,-26.614552,0.000000,0.000000,0.000000,0.000000,0.009639
3175,131.420556,-26.613569,0.000000,0.000000,0.000000,0.000000,0.013810
3176,131.420736,-26.612585,0.000000,0.000000,0.000000,0.000000,0.011730
3177,131.420915,-26.611601,0.000000,0.000000,0.000000,0.000000,0.010578
3178,131.421094,-26.610617,0.000000,0.000000,0.000000,0.000000,0.010116
3179,131.421274,-26.609634,0.000000,0.000000,0.000000,0.000000,0.010249
3180,131.421453,-26.608650,0.000000,0.000000,0.000000,0.000000,0.010989
3181,131.421633,-26.607666,0.000000,0.000000,0.000000,0.000000,0.011927
3182,131.421812,-26.606682,0.000000,0.000000,0.000000,0.000000,0.013697
3183,131.421992,-26.605698,0.000000,0.000000,0.000000,0.000000,0.016604
3184,131.422171,-26.604715,0.000000,0.000000,0.000000,0.000000,0.021191
3185,131.422350,-26.603731,0.000000,0.000000,0.000000,0.000000,0.013067
3186,131.422530,-26.602747,0.000000,0.000000,0.000000,0.000000,0.008541
3187,131.422709,-26.601763,0.000000,0.000000,0.000000,0.000000,0.005893
3188,131.422889,-26.600780,0.000000,0.000000,0.000000,0.000000,0.004279
3189,131.423068,-26.599796,0.000000,0.000000,0.000000,0.000000,0.005511
3190,131.423247,-26.598812,0.000000,0.000000,0.000000,0.000000,0.007317
3191,131.423427,-26.597828,0.000000,0.000000,0.000000,0.000000,0.010066
3192,131.423606,-26.596844,0.000000,0.000000,0.000000,0.000000,0.014454
3193,131.423786,-26.595861,0.000001,0.000000,0.000000,0.000000,0.009009
3194,131.423965,-26.594877,0.000008,0.000000,0.000000,0.000000,0.006010
3195,131.424145,-26.593893,0.000034,0.000000,0.000000,0.000000,0.004310
3196,131.424324,-26.592909,0.000231,0.000000,0.000000,0.000000,0.003335
3197,131.424503,-26.591926,0.001941,0.000000,0.000000,0.000000,0.002792
3198,131.424683,-26.590942,0.013931,0.000000,0.000000,0.000000,0.002334
3199,131.424862,-26.589958,0.032563,0.000000,0.000000,0.000000,0.002127
3200,131.425042,-26.588974,0.087800,0.000000,0.000000,0.000000,0.002117
3201,131.425221,-26.587990,0.207770,0.000000,0.000000,0.000000,0.002305
3202,131.425400,-26.587007,0.285545,0.000000,0.000000,0.000000,0.000679
3203,131.425580,-26.586023,0.226696,0.000000,0.000000,0.000000,0.000229
3204,131.425759,-26.585039,0.091677,0.000000,0.000000,0.000000,0.000092
3205,131.425939,-26.584055,0.013466,0.000000,0.000000,0.000000,0.000051
3206,131.426118,-26.583072,0.000874,0.000000,0.000000,0.000000,0.000044
3207,131.426297,-26.582088,0.000196,0.000000,0.000000,0.000000,0.000065
3208,131.426477,-26.581104,0.000066,0.000000,0.000000,0.000000,0.000125
3209,131.426656,-26.580120,0.000050,0.000000,0.000000,0.000000,0.000278
3210,131.426836,-26.579137,0.000092,0.000000,0.000000,0.000000,0.000316
3211,131.427015,-26.578153,0.000076,0.000000,0.000000,0.000000,0.000394
3212,131.427195,-26.577169,0.000061,0.000000,0.000000,0.000000,0.000532
3213,131.427374,-26.576185,0.000019,0.000000,0.000000,0.000000,0.000778
3214,131.427553,-26.575201,0.000005,0.000000,0.000002,0.000000,0.001230
